year,company,model,fuel,km,price(L)
2004,Maruti Suzuki,Zen,Petrol,80000,1.28
2004,Maruti Suzuki,Zen,Petrol,80000,0.95
2004,Maruti Suzuki,Zen,Petrol,106000,1.5
2004,Maruti Suzuki,Zen,Petrol,50000,1.15
2004,Maruti Suzuki,Zen,Petrol,75000,0.7
2004,Maruti Suzuki,Zen,Petrol,45000,1.15
2004,Maruti Suzuki,Zen,Petrol,88888,1.25
2004,Maruti Suzuki,Zen,Petrol,91000,1.65
2004,Maruti Suzuki,Zen,Petrol,90000,1.6
2004,Mercedes-Benz,C-Class,Petrol,78000,5.5
2004,Mitsubishi,Lancer,Diesel,220000,1.38
2004,Nissan,X-Trail,Diesel,48500,7
2004,Skoda,Octavia,Diesel,218600,0.8
2004,Skoda,Octavia,Diesel,130003,2.5
2004,Skoda,Octavia,Petrol,57625,4.25
2004,Skoda,Octavia,Petrol,80000,3.25
2004,Toyota,Camry,Petrol,120851,3.5
2004,Toyota,Corolla,Petrol,78000,2
2004,Toyota,Corolla,Petrol,125000,1.62
2004,Toyota,Corolla,Petrol,105000,1.6
2004,Toyota,Corolla,Petrol,83000,1.55
2004,Toyota,Corolla,Petrol,180000,2.1
2004,Toyota,Corolla,Petrol,160000,1.9
2004,Toyota,Corolla,Petrol,165000,2.25
2004,Toyota,Corolla,Petrol,90000,1.6
2004,Toyota,Corolla,Petrol,140000,2
2004,Toyota,Corolla,Petrol,98900,3.5
2004,Toyota,Corolla,Petrol,118000,3
2004,Toyota,Corolla,Petrol,145000,1.8
2004,Toyota,Corolla,Petrol,79000,2.75
2004,Toyota,Corolla,Petrol,69000,2.25
2004,Toyota,Corolla,Petrol,150000,1.51
2004,Toyota,Qualis,Diesel,350000,2.15
2004,Toyota,Qualis,Diesel,350000,2.5
2004,Toyota,Qualis,Diesel,24479,3
2004,Toyota,Qualis,Diesel,80000,2.5
2004,Toyota,Qualis,Diesel,302323,1.8
2004,Toyota,Qualis,Diesel,50000,1.5
2004,Toyota,Qualis,Diesel,100000,3.3
2004,Toyota,Qualis,Diesel,90000,2.75
2004,Toyota,Qualis,Diesel,140000,3.1
2005,Chevrolet,Optra,Petrol,100000,2.6
2005,Chevrolet,Optra,Petrol,82892,2.65
2005,Chevrolet,Optra,Petrol,66585,1.55
2005,Chevrolet,Optra,Petrol,110000,2.2
2005,Chevrolet,Optra,Petrol,54000,1.5
2005,Chevrolet,Optra,Petrol,55000,1
2005,Ford,Fiesta,Petrol,120000,2
2005,Ford,Fiesta,Diesel,100000,2.5
2005,Ford,Fusion,Petrol,75000,1.93
2005,Ford,Ikon,Petrol,43000,0.7
2005,Ford,Ikon,Petrol,83333,0.8
2005,Ford,Ikon,Petrol,67888,1.77
2005,Ford,Ikon,Petrol,68000,1
2005,Ford,Ikon,Petrol,70000,2
2005,Ford,Ikon,Petrol,70000,1
2005,Ford,Ikon,Petrol,100000,1.5
2005,Ford,Ikon,Petrol,42530,1
2005,Ford,Ikon,Petrol,45000,1.1
2005,Ford,Ikon,Petrol,200000,1
2005,Ford,Ikon,Petrol,89000,0.9
2005,Ford,Ikon,Petrol,42000,1
2005,Ford,Ikon,Diesel,85000,0.65
2005,Ford,Ikon,Diesel,86000,1.2
2005,Hindustan Motors,Ambassador,Diesel,20000,0.7
2005,Honda,Accord,Petrol,90000,3.08
2005,Honda,Accord,Petrol,83000,2
2005,Honda,Accord,Petrol,57000,2
2005,Honda,Accord,Petrol,200000,4.5
2005,Honda,CR-V,Petrol,79845,4.25
2005,Hyundai,Accent,Petrol,48652,1.9
2005,Hyundai,Getz,Petrol,140050,1.2
2005,Hyundai,Getz,Petrol,112000,1.55
2005,Hyundai,Getz,Petrol,55000,1.6
2005,Hyundai,Getz,Petrol,120581,1.6
2005,Hyundai,Getz,Petrol,111000,0.5
2005,Hyundai,Getz,Petrol,68000,2.5
2005,Hyundai,Getz,Petrol,1,2
2005,Hyundai,Getz,Petrol,80000,1.5
2005,Hyundai,Sonata,Petrol,70935,2.85
2005,Hyundai,Sonata,Petrol,72000,2.25
2005,Hyundai,Sonata,Petrol,95247,2.5
2005,Mahindra,Armada,Diesel,1234,1
2005,Mahindra,Marshal,Diesel,200000,1.6
2005,Mahindra,Marshal,Diesel,150000,1.75
2005,Mahindra,Marshal,Diesel,90000,1.85
2005,Mahindra,Scorpio,Diesel,105000,2.2
2005,Maruti Suzuki,1000,Petrol,110,15
2005,Maruti Suzuki,800,Petrol,75000,1.05
2005,Maruti Suzuki,800,Petrol,30000,0.65
2005,Maruti Suzuki,800,Petrol,92000,0.65
2005,Maruti Suzuki,800,Petrol,75000,0.8
2005,Maruti Suzuki,800,Petrol,76000,0.8
2005,Maruti Suzuki,800,Petrol,100000,1
2005,Maruti Suzuki,800,Petrol,54204,1.1
2005,Maruti Suzuki,800,Petrol,70000,1
2005,Maruti Suzuki,800,Petrol,15000,0.9
2005,Maruti Suzuki,800,Petrol,52000,0.8
2005,Maruti Suzuki,800,Petrol,25818,0.84
2005,Maruti Suzuki,800,Petrol,14250,0.5
2005,Maruti Suzuki,Baleno,Petrol,60000,0.58
2005,Maruti Suzuki,Esteem,Petrol,100000,2
2005,Maruti Suzuki,Esteem,Petrol,90000,1.5
2005,Maruti Suzuki,Esteem,Petrol,70000,1.5
2005,Maruti Suzuki,Esteem,Petrol,89445,1.5
2005,Maruti Suzuki,Esteem,Petrol,96100,1.3
2005,Maruti Suzuki,Esteem,Petrol,82000,1.5
2005,Maruti Suzuki,Gypsy,Petrol,12345,0.4
2005,Maruti Suzuki,Omni,Petrol,67220,0.46068
2005,Maruti Suzuki,Versa,Petrol,100000,1.6
2005,Maruti Suzuki,Versa,Petrol,102000,1.9
2005,Maruti Suzuki,Versa,Petrol,144000,1.28
2005,Maruti Suzuki,Zen,Petrol,35000,0.85
2005,Maruti Suzuki,Zen,Petrol,120000,1
2005,Maruti Suzuki,Zen,Petrol,140525,0.9
2005,Maruti Suzuki,Zen,Petrol,45000,0.75
2005,Maruti Suzuki,Zen,Petrol,140000,0.5
2005,Maruti Suzuki,Zen,Petrol,70000,0.45
2005,Maruti Suzuki,Zen,Petrol,103025,0.75
2005,Maruti Suzuki,Zen,Petrol,89000,0.98
2005,Maruti Suzuki,Zen,Petrol,65000,1.4
2005,Maruti Suzuki,Zen,Petrol,100000,0.9
2005,Maruti Suzuki,Zen,Petrol,65000,1
2005,Maruti Suzuki,Zen,Petrol,170000,1.3
2005,Maruti Suzuki,Zen,Petrol,17000,0.8
2005,Maruti Suzuki,Zen,Petrol,80000,1.6
2005,Maruti Suzuki,Zen,Petrol,90000,1.3
2005,Maruti Suzuki,Zen,Petrol,69000,0.69999
2005,Maruti Suzuki,Zen,Petrol,750750,0.75
2005,Maruti Suzuki,Zen,Petrol,120000,1.8
2005,Maruti Suzuki,Zen,Petrol,120000,0.85
2005,Maruti Suzuki,Zen,Petrol,18000,1.5
2005,Mercedes-Benz,200,Petrol,100000,2.5
2005,Nissan,X-Trail,Diesel,125600,6
2005,Skoda,Octavia,Diesel,200000,3
2005,Skoda,Octavia,Diesel,140000,2
2005,Skoda,Octavia,Petrol,55000,2.25
2005,Toyota,Camry,Petrol,300000,3.5
2005,Toyota,Camry,Petrol,85000,2.55
2005,Toyota,Corolla,Petrol,100000,3.5
2005,Toyota,Corolla,Petrol,60000,2.15
2005,Toyota,Corolla,Petrol,180000,2.9
2005,Toyota,Corolla,Petrol,110000,1.5
2005,Toyota,Corolla,Petrol,140000,2
2005,Toyota,Corolla,Petrol,100000,2.83
2005,Toyota,Corolla,Petrol,145000,1.9
2005,Toyota,Corolla,Petrol,34000,2.4
2005,Toyota,Corolla,Petrol,98000,4
2005,Toyota,Corolla,Petrol,16000,1.98
2005,Toyota,Corolla,Petrol,130000,2.3
2005,Toyota,Corolla,Petrol,71000,1.4
2005,Toyota,Corolla,Petrol,148500,1.25
2005,Toyota,Corolla,Petrol,250000,2
2005,Toyota,Corolla,Petrol,149000,1.25
2005,Toyota,Corolla,Petrol,150000,3.4
2005,Toyota,Corolla,Petrol,105000,4.2
2005,Toyota,Corolla,Petrol,210000,3
2005,Toyota,Corona,Petrol,770968,7.9
2005,Volkswagen,Caravelle,Petrol,110000,3
2006,BMW,6 Series,Petrol,9000,25
2006,BMW,6 Series,Petrol,9500,25
2006,BMW,X5,Petrol,70000,7.5
2006,Chevrolet,Aveo,Petrol,65000,2
2006,Chevrolet,Aveo,Petrol,79000,1.5
2006,Chevrolet,Aveo,Petrol,58000,2.3
2006,Chevrolet,Aveo,Petrol,101281,2.25
2006,Chevrolet,Aveo,Petrol,77765,2.7
2006,Chevrolet,Aveo,Petrol,70000,2
2006,Chevrolet,Aveo,Petrol,70000,1.69
2006,Chevrolet,Aveo,Petrol,130000,1.6
2006,Chevrolet,Aveo,Petrol,76000,1.9
2006,Chevrolet,Aveo,Petrol,48000,1.25
2006,Chevrolet,Aveo,Petrol,160000,1.1
2006,Chevrolet,Optra,Petrol,80000,1.2
2006,Chevrolet,Optra,Petrol,68567,2
2006,Chevrolet,Optra,Petrol,167000,8
2006,Fiat,Palio,Diesel,36000,1.2
2006,Ford,Fiesta,Petrol,31000,1.75
2006,Ford,Fiesta,Petrol,120000,1.5
2006,Ford,Fiesta,Petrol,81500,1.8
2006,Ford,Fiesta,Petrol,90000,1.91
2006,Ford,Fiesta,Petrol,108000,2.1
2006,Ford,Fiesta,Petrol,59000,1.1
2006,Ford,Fiesta,Petrol,125000,1.45
2006,Ford,Fiesta,Petrol,92000,2
2006,Ford,Fiesta,Diesel,102560,2.7
2006,Ford,Fiesta,Diesel,85000,1.75
2006,Ford,Fiesta,Diesel,353000,2.8
2006,Ford,Fiesta,Diesel,280000,2.5
2006,Ford,Fiesta,Petrol,72000,1.8
2006,Ford,Fiesta,Petrol,103000,1.5
2006,Ford,Fiesta,Petrol,110000,1.85
2006,Ford,Fiesta,Petrol,87000,1.11
2006,Ford,Fiesta,Diesel,78000,1
2006,Ford,Fiesta,Diesel,114000,1
2006,Ford,Fiesta,Diesel,80000,2.4
2006,Ford,Fiesta,Diesel,144000,1.75
2006,Ford,Fiesta,Diesel,200000,1.92
2006,Ford,Fiesta,Petrol,144000,1.75
2006,Ford,Fiesta,Petrol,73000,2
2006,Ford,Fiesta,Petrol,65000,1.8
2006,Ford,Fiesta,Petrol,126000,2.55
2006,Ford,Fiesta,Petrol,120000,0.95
2006,Ford,Fiesta,Petrol,106000,1.35
2006,Ford,Fusion,Petrol,112000,2
2006,Ford,Ikon,Petrol,50000,0.85
2006,Ford,Ikon,Petrol,63000,0.8
2006,Ford,Ikon,Petrol,22317,1.5
2006,Ford,Ikon,Petrol,100000,1.2
2006,Ford,Ikon,Petrol,98000,0.95
2006,Ford,Ikon,Petrol,100000,2.13
2006,Honda,Accord,Petrol,109600,1.85
2006,Honda,Accord,Petrol,75000,4.85
2006,Honda,Accord,Petrol,78000,2.8
2006,Honda,Accord,Petrol,100000,2.84
2006,Honda,Accord,Petrol,67000,2.81
2006,Honda,Civic,Petrol,75000,4.5
2006,Honda,Civic,Petrol,100000,3.5
2006,Honda,Civic,Petrol,53000,2.6
2006,Honda,Civic,Petrol,106000,2.95
2006,Honda,Civic,Petrol,71000,2.25
2006,Honda,Civic,Petrol,77000,2.75
2006,Honda,Civic,Petrol,90000,2.1
2006,Honda,Civic,Petrol,49900,2.5
2006,Honda,Civic,Petrol,95000,1.64
2006,Honda,Civic,Petrol,77000,2.8
2006,Honda,Civic,Petrol,73500,2.5
2006,Honda,CR-V,Petrol,90000,1.95
2006,Honda,CR-V,Petrol,200800,4.15
2006,Honda,CR-V,Petrol,95000,1.6
2006,Honda,CR-X,Petrol,1000,1
2006,Hyundai,Accent,Petrol,93000,1.59
2006,Hyundai,Accent,Petrol,81000,2.45
2006,Hyundai,Elantra,Diesel,225230,1.75
2006,Hyundai,Elantra,Diesel,79000,2
2006,Hyundai,Getz,Petrol,120000,0.8
2006,Hyundai,Getz,Petrol,60000,1.5
2006,Hyundai,Getz,Petrol,100000,1.4
2006,Hyundai,Getz,Petrol,60000,2.5
2006,Hyundai,Getz,Petrol,108500,1.5
2006,Hyundai,Getz,Petrol,124000,1.5
2006,Hyundai,Getz,Petrol,85000,1.5
2006,Hyundai,Getz,Petrol,64959,1.8
2006,Hyundai,Getz,Petrol,40000,1.5
2006,Hyundai,Getz,Petrol,127000,2
2006,Hyundai,Tucson,Diesel,157000,3
2006,Land Rover,Range Rover,Diesel,60000,24.75
2006,Lexus,LS,Petrol,39000,10
2006,Mahindra,Bolero,Diesel,120000,2.5
2006,Maruti Suzuki,1000,Petrol,226000,1.25
2006,Maruti Suzuki,1000,Petrol,1000,6
2006,Maruti Suzuki,800,Petrol,125000,0.5
2006,Maruti Suzuki,800,Petrol,32350,0.9
2006,Maruti Suzuki,800,Petrol,93000,1.2
2006,Maruti Suzuki,800,Petrol,38000,0.6
2006,Maruti Suzuki,800,Petrol,150000,0.75
2006,Maruti Suzuki,800,Petrol,50000,0.8
2006,Maruti Suzuki,800,Petrol,60000,1
2006,Maruti Suzuki,800,Petrol,45000,0.95
2006,Maruti Suzuki,800,Petrol,89000,1.05
2006,Maruti Suzuki,800,Petrol,30000,0.7
2006,Maruti Suzuki,Alto,Petrol,59156,1.8
2006,Maruti Suzuki,Baleno,Petrol,69000,1.3
2006,Maruti Suzuki,Baleno,Petrol,119380,1.25
2006,Maruti Suzuki,Baleno,Petrol,91000,1.35
2006,Maruti Suzuki,Baleno,Petrol,100000,1.3
2006,Maruti Suzuki,Baleno,Petrol,100000,0.4
2006,Maruti Suzuki,Baleno,Petrol,60000,1.2
2006,Maruti Suzuki,Baleno,Petrol,120000,1.3
2006,Maruti Suzuki,Baleno,Petrol,122000,2.5
2006,Maruti Suzuki,Esteem,Petrol,34000,0.99
2006,Maruti Suzuki,Esteem,Petrol,90000,1.5
2006,Maruti Suzuki,Esteem,Petrol,21000,1.5
2006,Maruti Suzuki,Esteem,Petrol,103522,1.15
2006,Maruti Suzuki,Esteem,Petrol,56000,0.9
2006,Maruti Suzuki,Esteem,Petrol,120000,1.35
2006,Maruti Suzuki,Esteem,Petrol,70000,0.85
2006,Maruti Suzuki,Esteem,Petrol,62000,1.4
2006,Maruti Suzuki,Esteem,Petrol,72000,1.5
2006,Maruti Suzuki,Esteem,Petrol,60000,0.8
2006,Maruti Suzuki,Esteem,Petrol,43835,1.8
2006,Maruti Suzuki,Esteem,Petrol,68000,1
2006,Maruti Suzuki,Esteem,Petrol,240000,0.95
2006,Maruti Suzuki,Esteem,Petrol,40000,2
2006,Maruti Suzuki,Estilo,Petrol,29092,0.95
2006,Maruti Suzuki,Estilo,Petrol,55000,1.5
2006,Maruti Suzuki,Gypsy,Petrol,85000,2.99
2006,Maruti Suzuki,Gypsy,Petrol,33000,5.56
2006,Maruti Suzuki,Gypsy,Petrol,20000,3
2006,Maruti Suzuki,Versa,Petrol,47500,3.5
2006,Maruti Suzuki,Versa,Petrol,48050,2.5
2006,Maruti Suzuki,Wagon R,Petrol,66995,1.11
2006,Maruti Suzuki,Zen,Petrol,90000,1
2006,Maruti Suzuki,Zen,Petrol,104000,0.5
2006,Maruti Suzuki,Zen,Petrol,130000,0.8
2006,Maruti Suzuki,Zen,Petrol,52000,1.5
2006,Maruti Suzuki,Zen,Petrol,200000,1.39
2006,Maruti Suzuki,Zen,Petrol,160000,1.1
2006,Maruti Suzuki,Zen,Petrol,54000,1.45
2006,Maruti Suzuki,Zen,Petrol,70000,1
2006,Maruti Suzuki,Zen,Petrol,43000,0.9
2006,Maruti Suzuki,Zen,Petrol,125000,1
2006,Mercedes-Benz,200,Petrol,94000,4
2006,Mercedes-Benz,C-Class,Petrol,76000,4.63
2006,Mercedes-Benz,C-Class,Petrol,80000,3.21
2006,Mercedes-Benz,CLS,Petrol,99000,7.5
2006,Mercedes-Benz,CLS,Petrol,55000,8.75
2006,Mercedes-Benz,E-Class,Petrol,80502,4.55
2006,Mercedes-Benz,E-Class,Diesel,52000,8.5
2006,Mercedes-Benz,E-Class,Petrol,56800,5.99
2006,Mitsubishi,Lancer,CNG,128000,2.3
2006,Mitsubishi,Pajero,Diesel,103000,5.25
2006,Mitsubishi,Pajero,Diesel,108000,5
2006,Mitsubishi,Pajero,Diesel,165086,10
2006,Porsche,Cayenne,Petrol,68121,15
2006,Skoda,Laura,Diesel,46000,4.05
2006,Skoda,Laura,Diesel,105000,5.25
2006,Skoda,Octavia,Diesel,120000,2
2006,Toyota,Camry,Petrol,89396,4.45
2006,Toyota,Camry,Petrol,64000,2.99
2006,Toyota,Corolla,Petrol,152168,1.65
2006,Toyota,Corolla,Petrol,120000,2.5
2006,Toyota,Corolla,Petrol,78573,2.1
2006,Toyota,Corolla,Petrol,71000,2
2006,Toyota,Corolla,Petrol,220000,2.45
2006,Toyota,Corolla,Petrol,135000,1.65
2006,Toyota,Corolla,Petrol,21000,4
2006,Toyota,Corolla,Petrol,110000,3.29
2006,Toyota,Corolla,Petrol,160000,5
2006,Toyota,Corolla,Petrol,54996,1.4
2006,Toyota,Corolla,Petrol,175000,2.5
2006,Toyota,Innova,Diesel,151956,3.65
2006,Toyota,Innova,Diesel,142262,3.96
2006,Toyota,Land Cruiser,Petrol,120000,9
2006,Toyota,Land Cruiser,Petrol,260000,14
2006,Volkswagen,1600,Petrol,635010,5
2007,Audi,A6,Petrol,52000,5.49
2007,Audi,TT,Petrol,45000,18.5
2007,Bentley,Continental GT,Petrol,24000,51
2007,Bentley,Continental GT,Petrol,30000,45
2007,BMW,3 Series,Petrol,80000,6.5
2007,BMW,5 Series,Petrol,37000,12
2007,BMW,5 Series,Petrol,37000,11.5
2007,BMW,7 Series,Diesel,104000,6.9
2007,BMW,X5,Petrol,60000,11.99
2007,Chevrolet,Aveo,Petrol,115600,2
2007,Chevrolet,Aveo,Petrol,115000,2.4
2007,Chevrolet,Aveo,Petrol,80000,1.45
2007,Chevrolet,Aveo,Petrol,80000,1.65
2007,Chevrolet,Aveo,Petrol,45000,1.8
2007,Chevrolet,Aveo,Petrol,140000,1.1
2007,Chevrolet,Aveo,Petrol,93000,1.8
2007,Chevrolet,Aveo,Petrol,89000,1.55
2007,Chevrolet,Aveo,Petrol,100000,2
2007,Chevrolet,Aveo,Petrol,144000,2
2007,Chevrolet,Aveo,Petrol,80000,1.25
2007,Chevrolet,Aveo,Petrol,75000,2.07
2007,Chevrolet,Aveo,Petrol,105000,1.2
2007,Chevrolet,Aveo,Petrol,54000,1.01
2007,Chevrolet,Aveo,Petrol,69500,2.3
2007,Chevrolet,Aveo,Petrol,46000,2
2007,Chevrolet,Aveo,Petrol,78532,2
2007,Chevrolet,Aveo,Petrol,65000,2.15
2007,Chevrolet,Aveo,Petrol,70000,1
2007,Chevrolet,Aveo,Petrol,51000,1.65
2007,Chevrolet,Forester,Diesel,350000,3.5
2007,Chevrolet,Optra,Petrol,55000,2.95
2007,Chevrolet,Optra,Petrol,35000,1.5
2007,Chevrolet,Optra,Diesel,85000,3
2007,Chevrolet,Optra,Diesel,112000,1.5
2007,Chevrolet,Optra,Petrol,49993,2.1
2007,Chevrolet,Spark,Petrol,56000,1.24
2007,Chevrolet,Spark,Petrol,75000,1
2007,Chevrolet,Spark,Petrol,61000,1
2007,Chevrolet,Spark,Petrol,68181,1.15
2007,Chevrolet,Spark,Petrol,65000,1
2007,Chevrolet,Spark,Petrol,150000,0.98
2007,Chevrolet,Spark,Petrol,140000,0.8
2007,Chevrolet,Spark,Petrol,78000,0.8
2007,Chevrolet,Spark,Petrol,65200,1.25
2007,Chevrolet,Spark,Petrol,68000,0.9
2007,Chevrolet,Spark,Petrol,50000,1.4
2007,Chevrolet,Spark,Petrol,48000,1.05
2007,Chevrolet,Spark,Petrol,85000,0.745
2007,Chevrolet,Spark,Petrol,40000,1.5
2007,Chevrolet,Spark,LPG,70000,1.35
2007,Chevrolet,Spark,Petrol,70000,1
2007,Chevrolet,Spark,Petrol,92000,0.9
2007,Chevrolet,Spark,Petrol,45000,1.8
2007,Chevrolet,Spark,Petrol,91000,1.08
2007,Fiat,Palio,Petrol,50000,0.55
2007,Fiat,Palio,Petrol,70000,1.5
2007,Fiat,Palio,Petrol,16500,1.25
2007,Ford,Fiesta,Petrol,120000,1.7
2007,Ford,Fiesta,Petrol,120000,1.8
2007,Ford,Fiesta,Petrol,65000,1.5
2007,Ford,Fiesta,Petrol,40000,1.74
2007,Ford,Fiesta,Petrol,77000,1.5
2007,Ford,Fiesta,Petrol,90000,1.75
2007,Ford,Fiesta,Petrol,159600,1.2
2007,Ford,Fiesta,Petrol,181000,1.75
2007,Ford,Fiesta,Diesel,100000,0.85
2007,Ford,Fiesta,Diesel,120000,1.8
2007,Ford,Fiesta,Diesel,150000,2.5
2007,Ford,Fiesta,Diesel,62000,2
2007,Ford,Fiesta,Diesel,100500,1.19
2007,Ford,Fiesta,Diesel,100000,2.5
2007,Ford,Fiesta,Diesel,142862,1.5
2007,Ford,Fiesta,Diesel,87532,1.25
2007,Ford,Fiesta,Diesel,150000,2.5
2007,Ford,Fiesta,Petrol,68000,2.7
2007,Ford,Fiesta,Petrol,172000,2
2007,Ford,Fiesta,Petrol,142000,2.3
2007,Ford,Fiesta,Petrol,82000,0.9
2007,Ford,Fiesta,Petrol,160000,3
2007,Ford,Fiesta,Petrol,140000,1
2007,Ford,Fiesta,Petrol,79000,2.5
2007,Ford,Fiesta,Diesel,150000,1.5
2007,Ford,Fiesta,Diesel,100000,1.4
2007,Ford,Fiesta,Diesel,162000,2.18
2007,Ford,Fiesta,Diesel,90000,1
2007,Ford,Fiesta,Petrol,125000,0.95
2007,Ford,Fusion,Diesel,100000,1.5
2007,Ford,Fusion,Petrol,70000,2
2007,Ford,Ikon,Petrol,65000,1.1
2007,Ford,Ikon,Petrol,25000,0.8
2007,Ford,Ikon,Petrol,80000,1.66
2007,Ford,Ikon,Petrol,72000,1.4
2007,Ford,Ikon,Petrol,55000,1
2007,Ford,Ikon,Petrol,45250,0.6
2007,Honda,Accord,Petrol,47694,2.5
2007,Honda,Accord,Petrol,100000,3
2007,Honda,Accord,Petrol,78588,1.9
2007,Honda,Accord,Petrol,52000,3.9
2007,Honda,Accord,Petrol,69000,3.25
2007,Honda,Accord,Petrol,177000,2.9
2007,Honda,Accord,Petrol,35000,5.9
2007,Honda,Accord,Petrol,91000,3.36
2007,Honda,City,Petrol,82000,1.65
2007,Honda,Civic,Petrol,67000,3.25
2007,Honda,Civic,Petrol,83000,3.47
2007,Honda,Civic,Petrol,100000,2.25
2007,Honda,Civic,Petrol,88000,3.5
2007,Honda,Civic,Petrol,80000,1.9
2007,Honda,Civic,Petrol,70000,1.9
2007,Honda,Civic,Petrol,125000,2.8
2007,Honda,Civic,Petrol,97000,3.3
2007,Honda,Civic,Petrol,44000,3.25
2007,Honda,Civic,Petrol,124000,1.5
2007,Honda,Civic,Petrol,200000,2.5
2007,Honda,Civic,Petrol,110000,3.65
2007,Honda,Civic,Petrol,46000,2.65
2007,Honda,Civic,Petrol,45700,2.55
2007,Honda,Civic,Petrol,105000,2.25
2007,Honda,Civic,Petrol,81000,2.5
2007,Honda,Civic,Petrol,105000,3.6
2007,Honda,Civic,Petrol,70000,1.75
2007,Honda,Civic,Petrol,110000,3.5
2007,Honda,Civic,Petrol,84000,1.6
2007,Honda,Civic,Petrol,45497,0.98151
2007,Honda,Civic,Petrol,83000,1.6
2007,Honda,Civic,Petrol,90000,1.7
2007,Honda,Civic,Petrol,130000,3.02
2007,Honda,Civic,Petrol,97000,1.7
2007,Honda,Civic,Petrol,93000,2.84
2007,Honda,Civic,Petrol,78000,3
2007,Honda,Civic,Petrol,95000,2.5
2007,Honda,Civic,Petrol,79999,1.6
2007,Honda,CR-V,Petrol,120000,2.95
2007,Honda,CR-V,Petrol,115000,4.45
2007,Honda,CR-V,Petrol,130000,4.25
2007,Honda,CR-V,Petrol,80000,3.5
2007,Hyundai,Getz,Petrol,102570,1.25
2007,Hyundai,Getz,Petrol,100000,0.5
2007,Hyundai,Getz,Petrol,75000,1.25
2007,Hyundai,Getz,Petrol,57000,1.5
2007,Hyundai,Getz,Petrol,64000,1.7
2007,Hyundai,Getz,Petrol,50000,1.5
2007,Hyundai,Getz,Petrol,19000,2
2007,Hyundai,Getz,Petrol,137000,1.4
2007,Hyundai,Getz,Petrol,90000,1.82
2007,Hyundai,Getz,Petrol,57000,1.2
2007,Hyundai,Getz,Petrol,45000,1.21
2007,Hyundai,Getz,Petrol,110000,1.1
2007,Hyundai,Getz,Petrol,85989,1.85
2007,Hyundai,Getz,Petrol,70000,2
2007,Hyundai,Getz,Petrol,57000,2.35
2007,Hyundai,Getz,Petrol,150000,1.9
2007,Hyundai,Getz,Petrol,88478,1.6
2007,Hyundai,Getz,Petrol,65000,1.5
2007,Hyundai,Getz,Petrol,112000,1.45
2007,Hyundai,Getz,Petrol,115000,2.05
2007,Hyundai,Santro,Petrol,81000,1.4
2007,Hyundai,Santro,Petrol,49900,1.8
2007,Hyundai,Sonata,Diesel,69000,2.45
2007,Hyundai,Sonata,Petrol,69854,3
2007,Hyundai,Sonata,Petrol,52000,2.85
2007,Land Rover,Range Rover,Diesel,85000,16.9
2007,Lexus,LS,Petrol,6000,19.75
2007,Lexus,LS,Petrol,7000,19
2007,Mahindra,Armada,Diesel,35000,3.7
2007,Mahindra,"Bolero', 'SL",Diesel,140460,3.6
2007,Renault,LS,Diesel,145500,1.75
2007,Renault,Logan,Diesel,129000,1.7
2007,Renault,Logan,Diesel,72000,1.3
2007,Renault,GL,Petrol,65000,2.15
2007,Maruti Suzuki,1000,Petrol,57000,0.45
2007,Maruti Suzuki,1000,Petrol,100000,1
2007,Maruti Suzuki,1000,Petrol,69000,1.4
2007,Maruti Suzuki,1000,Petrol,110200,1
2007,Maruti Suzuki,1000,Petrol,140000,0.8
2007,Maruti Suzuki,1000,Petrol,90000,0.5
2007,Maruti Suzuki,1000,Petrol,150300,0.8
2007,Maruti Suzuki,1000,Petrol,130000,1.5
2007,Maruti Suzuki,1000,Petrol,70000,1.3
2007,Maruti Suzuki,800,Petrol,58000,1.35
2007,Maruti Suzuki,800,Petrol,40236,0.85
2007,Maruti Suzuki,800,Petrol,96000,1
2007,Maruti Suzuki,800,Petrol,13000,0.8
2007,Maruti Suzuki,800,Petrol,65602,1.2
2007,Maruti Suzuki,800,Petrol,107000,1.25
2007,Maruti Suzuki,800,Petrol,90000,0.59
2007,Maruti Suzuki,800,Petrol,50000,0.5
2007,Maruti Suzuki,800,Petrol,110000,1.5
2007,Maruti Suzuki,800,Petrol,45000,0.45
2007,Maruti Suzuki,800,Petrol,61000,0.55
2007,Maruti Suzuki,800,Petrol,100000,0.3
2007,Maruti Suzuki,Baleno,Petrol,99500,1.4
2007,Maruti Suzuki,Baleno,Petrol,25000,1.5
2007,Maruti Suzuki,Baleno,Petrol,85000,1.5
2007,Maruti Suzuki,Baleno,Petrol,94000,2.5
2007,Maruti Suzuki,Esteem,Petrol,100000,0.6
2007,Maruti Suzuki,Esteem,Petrol,130000,1
2007,Maruti Suzuki,Esteem,Petrol,25000,1.15
2007,Maruti Suzuki,Esteem,Petrol,125000,2
2007,Maruti Suzuki,Esteem,Petrol,60000,3
2007,Maruti Suzuki,Esteem,Petrol,75000,1.1
2007,Maruti Suzuki,Esteem,Petrol,81000,2
2007,Maruti Suzuki,Esteem,Petrol,100000,1.4
2007,Maruti Suzuki,Esteem,Petrol,20000,1.5
2007,Maruti Suzuki,Esteem,Petrol,75000,1
2007,Maruti Suzuki,Esteem,Petrol,40000,0.75
2007,Maruti Suzuki,Estilo,Petrol,40000,1.07
2007,Maruti Suzuki,Estilo,Petrol,100000,1
2007,Maruti Suzuki,Estilo,Petrol,83163,2.3
